时序变量转换_Y,时序变量转换_X1,时序变量转换_X2,时序变量转换_X3,时序变量转换_X4,时序变量转换_X5,Date,Value
6840.24,6623.8,7112.27,7034.89,7259.36,7130.04,4/16/20,6623.8
6852.52,7112.27,7034.89,7259.36,7130.04,6840.24,4/17/20,7112.27
7130.99,7034.89,7259.36,7130.04,6840.24,6852.52,4/18/20,7034.89
7477.6,7259.36,7130.04,6840.24,6852.52,7130.99,4/19/20,7259.36
7507.08,7130.04,6840.24,6852.52,7130.99,7477.6,4/20/20,7130.04
7549.52,6840.24,6852.52,7130.99,7477.6,7507.08,4/21/20,6840.24
7699.27,6852.52,7130.99,7477.6,7507.08,7549.52,4/22/20,6852.52
7790.66,7130.99,7477.6,7507.08,7549.52,7699.27,4/23/20,7130.99
7765.33,7477.6,7507.08,7549.52,7699.27,7790.66,4/24/20,7477.6
8777.63,7507.08,7549.52,7699.27,7790.66,7765.33,4/25/20,7507.08
8628.77,7549.52,7699.27,7790.66,7765.33,8777.63,4/26/20,7549.52
8824.66,7699.27,7790.66,7765.33,8777.63,8628.77,4/27/20,7699.27
8973.82,7790.66,7765.33,8777.63,8628.77,8824.66,4/28/20,7790.66
8903.95,7765.33,8777.63,8628.77,8824.66,8973.82,4/29/20,7765.33
8885.93,8777.63,8628.77,8824.66,8973.82,8903.95,4/30/20,8777.63
9030.96,8628.77,8824.66,8973.82,8903.95,8885.93,5/1/20,8628.77
9170.79,8824.66,8973.82,8903.95,8885.93,9030.96,5/2/20,8824.66
10002.48,8973.82,8903.95,8885.93,9030.96,9170.79,5/3/20,8973.82
9821.8,8903.95,8885.93,9030.96,9170.79,10002.48,5/4/20,8903.95
9527.39,8885.93,9030.96,9170.79,10002.48,9821.8,5/5/20,8885.93
8754.46,9030.96,9170.79,10002.48,9821.8,9527.39,5/6/20,9030.96
8617.25,9170.79,10002.48,9821.8,9527.39,8754.46,5/7/20,9170.79
8814.53,10002.48,9821.8,9527.39,8754.46,8617.25,5/8/20,10002.48
9305.93,9821.8,9527.39,8754.46,8617.25,8814.53,5/9/20,9821.8
9790.31,9527.39,8754.46,8617.25,8814.53,9305.93,5/10/20,9527.39
9303.59,8754.46,8617.25,8814.53,9305.93,9790.31,5/11/20,8754.46
9385.7,8617.25,8814.53,9305.93,9790.31,9303.59,5/12/20,8617.25
9669.4,8814.53,9305.93,9790.31,9303.59,9385.7,5/13/20,8814.53
9719.37,9305.93,9790.31,9303.59,9385.7,9669.4,5/14/20,9305.93
9785.74,9790.31,9303.59,9385.7,9669.4,9719.37,5/15/20,9790.31
9510.67,9303.59,9385.7,9669.4,9719.37,9785.74,5/16/20,9303.59
9057.57,9385.7,9669.4,9719.37,9785.74,9510.67,5/17/20,9385.7
9167.26,9669.4,9719.37,9785.74,9510.67,9057.57,5/18/20,9669.4
9178.32,9719.37,9785.74,9510.67,9057.57,9167.26,5/19/20,9719.37
8730.73,9785.74,9510.67,9057.57,9167.26,9178.32,5/20/20,9785.74
8899.66,9510.67,9057.57,9167.26,9178.32,8730.73,5/21/20,9510.67
8842.85,9057.57,9167.26,9178.32,8730.73,8899.66,5/22/20,9057.57
9197.54,9167.26,9178.32,8730.73,8899.66,8842.85,5/23/20,9167.26
9569.21,9178.32,8730.73,8899.66,8842.85,9197.54,5/24/20,9178.32
9425.98,8730.73,8899.66,8842.85,9197.54,9569.21,5/25/20,8730.73
9698.1,8899.66,8842.85,9197.54,9569.21,9425.98,5/26/20,8899.66
9450.84,8842.85,9197.54,9569.21,9425.98,9698.1,5/27/20,8842.85
10204.23,9197.54,9569.21,9425.98,9698.1,9450.84,5/28/20,9197.54
9525.57,9569.21,9425.98,9698.1,9450.84,10204.23,5/29/20,9569.21
9658.04,9425.98,9698.1,9450.84,10204.23,9525.57,5/30/20,9425.98
9794.56,9698.1,9450.84,10204.23,9525.57,9658.04,5/31/20,9698.1
9623.75,9450.84,10204.23,9525.57,9658.04,9794.56,6/1/20,9450.84
9670.43,10204.23,9525.57,9658.04,9794.56,9623.75,6/2/20,10204.23
9753.85,9525.57,9658.04,9794.56,9623.75,9670.43,6/3/20,9525.57
9782.59,9658.04,9794.56,9623.75,9670.43,9753.85,6/4/20,9658.04
9775.15,9794.56,9623.75,9670.43,9753.85,9782.59,6/5/20,9794.56
9892.13,9623.75,9670.43,9753.85,9782.59,9775.15,6/6/20,9623.75
9286.42,9670.43,9753.85,9782.59,9775.15,9892.13,6/7/20,9670.43
9459.97,9753.85,9782.59,9775.15,9892.13,9286.42,6/8/20,9753.85
9473.5,9782.59,9775.15,9892.13,9286.42,9459.97,6/9/20,9782.59
9330.07,9775.15,9892.13,9286.42,9459.97,9473.5,6/10/20,9775.15
9426.7,9892.13,9286.42,9459.97,9473.5,9330.07,6/11/20,9892.13
9526.0,9286.42,9459.97,9473.5,9330.07,9426.7,6/12/20,9286.42
9454.81,9459.97,9473.5,9330.07,9426.7,9526.0,6/13/20,9459.97
9380.03,9473.5,9330.07,9426.7,9526.0,9454.81,6/14/20,9473.5
9300.15,9330.07,9426.7,9526.0,9454.81,9380.03,6/15/20,9330.07
9357.43,9426.7,9526.0,9454.81,9380.03,9300.15,6/16/20,9426.7
9284.78,9526.0,9454.81,9380.03,9300.15,9357.43,6/17/20,9526.0
9691.9,9454.81,9380.03,9300.15,9357.43,9284.78,6/18/20,9454.81
9621.49,9380.03,9300.15,9357.43,9284.78,9691.9,6/19/20,9380.03
9276.58,9300.15,9357.43,9284.78,9691.9,9621.49,6/20/20,9300.15
9240.85,9357.43,9284.78,9691.9,9621.49,9276.58,6/21/20,9357.43
9154.45,9284.78,9691.9,9621.49,9276.58,9240.85,6/22/20,9284.78
9004.23,9691.9,9621.49,9276.58,9240.85,9154.45,6/23/20,9691.9
9127.47,9621.49,9276.58,9240.85,9154.45,9004.23,6/24/20,9621.49
9185.35,9276.58,9240.85,9154.45,9004.23,9127.47,6/25/20,9276.58
9133.97,9240.85,9154.45,9004.23,9127.47,9185.35,6/26/20,9240.85
9236.38,9154.45,9004.23,9127.47,9185.35,9133.97,6/27/20,9154.45
9087.98,9004.23,9127.47,9185.35,9133.97,9236.38,6/28/20,9004.23
9072.42,9127.47,9185.35,9133.97,9236.38,9087.98,6/29/20,9127.47
9131.31,9185.35,9133.97,9236.38,9087.98,9072.42,6/30/20,9185.35
9089.09,9133.97,9236.38,9087.98,9072.42,9131.31,7/1/20,9133.97
9348.91,9236.38,9087.98,9072.42,9131.31,9089.09,7/2/20,9236.38
9256.23,9087.98,9072.42,9131.31,9089.09,9348.91,7/3/20,9087.98
9440.07,9072.42,9131.31,9089.09,9348.91,9256.23,7/4/20,9072.42
9238.04,9131.31,9089.09,9348.91,9256.23,9440.07,7/5/20,9131.31
9287.4,9089.09,9348.91,9256.23,9440.07,9238.04,7/6/20,9089.09
9235.96,9348.91,9256.23,9440.07,9238.04,9287.4,7/7/20,9348.91
9295.9,9256.23,9440.07,9238.04,9287.4,9235.96,7/8/20,9256.23
9238.13,9440.07,9238.04,9287.4,9235.96,9295.9,7/9/20,9440.07
9254.52,9238.04,9287.4,9235.96,9295.9,9238.13,7/10/20,9238.04
9193.51,9287.4,9235.96,9295.9,9238.13,9254.52,7/11/20,9287.4
9131.0,9235.96,9295.9,9238.13,9254.52,9193.51,7/12/20,9235.96
9154.19,9295.9,9238.13,9254.52,9193.51,9131.0,7/13/20,9295.9
9174.71,9238.13,9254.52,9193.51,9131.0,9154.19,7/14/20,9238.13
9214.66,9254.52,9193.51,9131.0,9154.19,9174.71,7/15/20,9254.52
9163.87,9193.51,9131.0,9154.19,9174.71,9214.66,7/16/20,9193.51
9392.66,9131.0,9154.19,9174.71,9214.66,9163.87,7/17/20,9131.0
9537.4,9154.19,9174.71,9214.66,9163.87,9392.66,7/18/20,9154.19
9613.11,9174.71,9214.66,9163.87,9392.66,9537.4,7/19/20,9174.71
9551.28,9214.66,9163.87,9392.66,9537.4,9613.11,7/20/20,9214.66
9707.5,9163.87,9392.66,9537.4,9613.11,9551.28,7/21/20,9163.87
9938.83,9392.66,9537.4,9613.11,9551.28,9707.5,7/22/20,9392.66
11042.4,9537.4,9613.11,9551.28,9707.5,9938.83,7/23/20,9537.4
10934.94,9613.11,9551.28,9707.5,9938.83,11042.4,7/24/20,9613.11
11102.67,9551.28,9707.5,9938.83,11042.4,10934.94,7/25/20,9551.28
11114.93,9707.5,9938.83,11042.4,10934.94,11102.67,7/26/20,9707.5
11343.88,9938.83,11042.4,10934.94,11102.67,11114.93,7/27/20,9938.83
11823.69,11042.4,10934.94,11102.67,11114.93,11343.88,7/28/20,11042.4
11077.77,10934.94,11102.67,11114.93,11343.88,11823.69,7/29/20,10934.94
11242.57,11102.67,11114.93,11343.88,11823.69,11077.77,7/30/20,11102.67
11194.25,11114.93,11343.88,11823.69,11077.77,11242.57,7/31/20,11114.93
11750.28,11343.88,11823.69,11077.77,11242.57,11194.25,8/1/20,11343.88
11772.94,11823.69,11077.77,11242.57,11194.25,11750.28,8/2/20,11823.69
11605.6,11077.77,11242.57,11194.25,11750.28,11772.94,8/3/20,11077.77
11767.6,11242.57,11194.25,11750.28,11772.94,11605.6,8/4/20,11242.57
11684.06,11194.25,11750.28,11772.94,11605.6,11767.6,8/5/20,11194.25
11893.03,11750.28,11772.94,11605.6,11767.6,11684.06,8/6/20,11750.28
11392.43,11772.94,11605.6,11767.6,11684.06,11893.03,8/7/20,11772.94
11573.11,11605.6,11767.6,11684.06,11893.03,11392.43,8/8/20,11605.6
11777.43,11767.6,11684.06,11893.03,11392.43,11573.11,8/9/20,11767.6
11774.38,11684.06,11893.03,11392.43,11573.11,11777.43,8/10/20,11684.06
11873.98,11893.03,11392.43,11573.11,11777.43,11774.38,8/11/20,11893.03
11914.01,11392.43,11573.11,11777.43,11774.38,11873.98,8/12/20,11392.43
12293.72,11573.11,11777.43,11774.38,11873.98,11914.01,8/13/20,11573.11
11969.53,11777.43,11774.38,11873.98,11914.01,12293.72,8/14/20,11777.43
11734.0,11774.38,11873.98,11914.01,12293.72,11969.53,8/15/20,11774.38
11865.82,11873.98,11914.01,12293.72,11969.53,11734.0,8/16/20,11873.98
11522.8,11914.01,12293.72,11969.53,11734.0,11865.82,8/17/20,11914.01
11683.44,12293.72,11969.53,11734.0,11865.82,11522.8,8/18/20,12293.72
11653.02,11969.53,11734.0,11865.82,11522.8,11683.44,8/19/20,11969.53
11763.93,11734.0,11865.82,11522.8,11683.44,11653.02,8/20/20,11734.0
11337.4,11865.82,11522.8,11683.44,11653.02,11763.93,8/21/20,11865.82
11467.37,11522.8,11683.44,11653.02,11763.93,11337.4,8/22/20,11522.8
11302.01,11683.44,11653.02,11763.93,11337.4,11467.37,8/23/20,11683.44
11534.75,11653.02,11763.93,11337.4,11467.37,11302.01,8/24/20,11653.02
11481.64,11763.93,11337.4,11467.37,11302.01,11534.75,8/25/20,11763.93
11707.78,11337.4,11467.37,11302.01,11534.75,11481.64,8/26/20,11337.4
11659.57,11467.37,11302.01,11534.75,11481.64,11707.78,8/27/20,11467.37
11923.25,11302.01,11534.75,11481.64,11707.78,11659.57,8/28/20,11302.01
11397.44,11534.75,11481.64,11707.78,11659.57,11923.25,8/29/20,11534.75
10187.51,11481.64,11707.78,11659.57,11923.25,11397.44,8/30/20,11481.64
10467.89,11707.78,11659.57,11923.25,11397.44,10187.51,8/31/20,11707.78
10159.62,11659.57,11923.25,11397.44,10187.51,10467.89,9/1/20,11659.57
10254.93,11923.25,11397.44,10187.51,10467.89,10159.62,9/2/20,11923.25
10367.74,11397.44,10187.51,10467.89,10159.62,10254.93,9/3/20,11397.44
10121.52,10187.51,10467.89,10159.62,10254.93,10367.74,9/4/20,10187.51
10227.83,10467.89,10159.62,10254.93,10367.74,10121.52,9/5/20,10467.89
10352.66,10159.62,10254.93,10367.74,10121.52,10227.83,9/6/20,10159.62
10395.44,10254.93,10367.74,10121.52,10227.83,10352.66,9/7/20,10254.93
10446.44,10367.74,10121.52,10227.83,10352.66,10395.44,9/8/20,10367.74
10330.77,10121.52,10227.83,10352.66,10395.44,10446.44,9/9/20,10121.52
10674.64,10227.83,10352.66,10395.44,10446.44,10330.77,9/10/20,10227.83
10785.62,10352.66,10395.44,10446.44,10330.77,10674.64,9/11/20,10352.66
10948.43,10395.44,10446.44,10330.77,10674.64,10785.62,9/12/20,10395.44
10943.89,10446.44,10330.77,10674.64,10785.62,10948.43,9/13/20,10446.44
10931.79,10330.77,10674.64,10785.62,10948.43,10943.89,9/14/20,10330.77
11081.43,10674.64,10785.62,10948.43,10943.89,10931.79,9/15/20,10674.64
10919.65,10785.62,10948.43,10943.89,10931.79,11081.43,9/16/20,10785.62
10430.46,10948.43,10943.89,10931.79,11081.43,10919.65,9/17/20,10948.43
10532.22,10943.89,10931.79,11081.43,10919.65,10430.46,9/18/20,10943.89
10234.48,10931.79,11081.43,10919.65,10430.46,10532.22,9/19/20,10931.79
10732.43,11081.43,10919.65,10430.46,10532.22,10234.48,9/20/20,11081.43
10692.84,10919.65,10430.46,10532.22,10234.48,10732.43,9/21/20,10919.65
10732.4,10430.46,10532.22,10234.48,10732.43,10692.84,9/22/20,10430.46
10774.24,10532.22,10234.48,10732.43,10692.84,10732.4,9/23/20,10532.22
10692.33,10234.48,10732.43,10692.84,10732.4,10774.24,9/24/20,10234.48
10840.8,10732.43,10692.84,10732.4,10774.24,10692.33,9/25/20,10732.43
10777.92,10692.84,10732.4,10774.24,10692.33,10840.8,9/26/20,10692.84
10619.24,10732.4,10774.24,10692.33,10840.8,10777.92,9/27/20,10732.4
10575.06,10774.24,10692.33,10840.8,10777.92,10619.24,9/28/20,10774.24
10551.77,10692.33,10840.8,10777.92,10619.24,10575.06,9/29/20,10692.33
10673.46,10840.8,10777.92,10619.24,10575.06,10551.77,9/30/20,10840.8
10788.56,10777.92,10619.24,10575.06,10551.77,10673.46,10/1/20,10777.92
10603.74,10619.24,10575.06,10551.77,10673.46,10788.56,10/2/20,10619.24
10670.8,10575.06,10551.77,10673.46,10788.56,10603.74,10/3/20,10575.06
10923.3,10551.77,10673.46,10788.56,10603.74,10670.8,10/4/20,10551.77
11063.19,10673.46,10788.56,10603.74,10670.8,10923.3,10/5/20,10673.46
11302.67,10788.56,10603.74,10670.8,10923.3,11063.19,10/6/20,10788.56
11376.61,10603.74,10670.8,10923.3,11063.19,11302.67,10/7/20,10603.74
11540.04,10670.8,10923.3,11063.19,11302.67,11376.61,10/8/20,10670.8
11428.24,10923.3,11063.19,11302.67,11376.61,11540.04,10/9/20,10923.3
11431.32,11063.19,11302.67,11376.61,11540.04,11428.24,10/10/20,11063.19
11503.73,11302.67,11376.61,11540.04,11428.24,11431.32,10/11/20,11302.67
11327.57,11376.61,11540.04,11428.24,11431.32,11503.73,10/12/20,11376.61
11366.51,11540.04,11428.24,11431.32,11503.73,11327.57,10/13/20,11540.04
11508.2,11428.24,11431.32,11503.73,11327.57,11366.51,10/14/20,11428.24
11758.16,11431.32,11503.73,11327.57,11366.51,11508.2,10/15/20,11431.32
11925.46,11503.73,11327.57,11366.51,11508.2,11758.16,10/16/20,11503.73
12831.56,11327.57,11366.51,11508.2,11758.16,11925.46,10/17/20,11327.57
12990.25,11366.51,11508.2,11758.16,11925.46,12831.56,10/18/20,11366.51
12944.52,11508.2,11758.16,11925.46,12831.56,12990.25,10/19/20,11508.2
13128.46,11758.16,11925.46,12831.56,12990.25,12944.52,10/20/20,11758.16
13036.77,11925.46,12831.56,12990.25,12944.52,13128.46,10/21/20,11925.46
13076.37,12831.56,12990.25,12944.52,13128.46,13036.77,10/22/20,12831.56
13651.47,12990.25,12944.52,13128.46,13036.77,13076.37,10/23/20,12990.25
13289.0,12944.52,13128.46,13036.77,13076.37,13651.47,10/24/20,12944.52
13458.66,13128.46,13036.77,13076.37,13651.47,13289.0,10/25/20,13128.46
13564.72,13036.77,13076.37,13651.47,13289.0,13458.66,10/26/20,13036.77
13810.32,13076.37,13651.47,13289.0,13458.66,13564.72,10/27/20,13076.37
13758.88,13651.47,13289.0,13458.66,13564.72,13810.32,10/28/20,13651.47
13575.17,13289.0,13458.66,13564.72,13810.32,13758.88,10/29/20,13289.0
14023.31,13458.66,13564.72,13810.32,13758.88,13575.17,10/30/20,13458.66
14155.59,13564.72,13810.32,13758.88,13575.17,14023.31,10/31/20,13564.72
15591.39,13810.32,13758.88,13575.17,14023.31,14155.59,11/1/20,13810.32
15595.77,13758.88,13575.17,14023.31,14155.59,15591.39,11/2/20,13758.88
14839.84,13575.17,14023.31,14155.59,15591.39,15595.77,11/3/20,13575.17
15490.6,14023.31,14155.59,15591.39,15595.77,14839.84,11/4/20,14023.31
15328.53,14155.59,15591.39,15595.77,14839.84,15490.6,11/5/20,14155.59
15317.04,15591.39,15595.77,14839.84,15490.6,15328.53,11/6/20,15591.39
15708.65,15595.77,14839.84,15490.6,15328.53,15317.04,11/7/20,15595.77
16295.57,14839.84,15490.6,15328.53,15317.04,15708.65,11/8/20,14839.84
16339.33,15490.6,15328.53,15317.04,15708.65,16295.57,11/9/20,15490.6
16091.07,15328.53,15317.04,15708.65,16295.57,16339.33,11/10/20,15328.53
15968.16,15317.04,15708.65,16295.57,16339.33,16091.07,11/11/20,15317.04
16725.15,15708.65,16295.57,16339.33,16091.07,15968.16,11/12/20,15708.65
17679.72,16295.57,16339.33,16091.07,15968.16,16725.15,11/13/20,16295.57
17798.45,16339.33,16091.07,15968.16,16725.15,17679.72,11/14/20,16339.33
17820.57,16091.07,15968.16,16725.15,17679.72,17798.45,11/15/20,16091.07
18687.45,15968.16,16725.15,17679.72,17798.45,17820.57,11/16/20,15968.16
18699.75,16725.15,17679.72,17798.45,17820.57,18687.45,11/17/20,16725.15
18422.28,17679.72,17798.45,17820.57,18687.45,18699.75,11/18/20,17679.72
18398.91,17798.45,17820.57,18687.45,18699.75,18422.28,11/19/20,17798.45
19172.52,17820.57,18687.45,18699.75,18422.28,18398.91,11/20/20,17820.57
18739.8,18687.45,18699.75,18422.28,18398.91,19172.52,11/21/20,18687.45
17151.44,18699.75,18422.28,18398.91,19172.52,18739.8,11/22/20,18699.75
17138.87,18422.28,18398.91,19172.52,18739.8,17151.44,11/23/20,18422.28
17732.42,18398.91,19172.52,18739.8,17151.44,17138.87,11/24/20,18398.91
18191.6,19172.52,18739.8,17151.44,17138.87,17732.42,11/25/20,19172.52
19709.73,18739.8,17151.44,17138.87,17732.42,18191.6,11/26/20,18739.8
18792.52,17151.44,17138.87,17732.42,18191.6,19709.73,11/27/20,17151.44
19226.97,17138.87,17732.42,18191.6,19709.73,18792.52,11/28/20,17138.87
19454.54,17732.42,18191.6,19709.73,18792.52,19226.97,11/29/20,17732.42
18670.49,18191.6,19709.73,18792.52,19226.97,19454.54,11/30/20,18191.6
19155.06,19709.73,18792.52,19226.97,19454.54,18670.49,12/1/20,19709.73
19377.66,18792.52,19226.97,19454.54,18670.49,19155.06,12/2/20,18792.52
19181.41,19226.97,19454.54,18670.49,19155.06,19377.66,12/3/20,19226.97
18318.87,19454.54,18670.49,19155.06,19377.66,19181.41,12/4/20,19454.54
18554.15,18670.49,19155.06,19377.66,19181.41,18318.87,12/5/20,18670.49
18247.76,19155.06,19377.66,19181.41,18318.87,18554.15,12/6/20,19155.06
18029.36,19377.66,19181.41,18318.87,18554.15,18247.76,12/7/20,19377.66
18803.44,19181.41,18318.87,18554.15,18247.76,18029.36,12/8/20,19181.41
19164.48,18318.87,18554.15,18247.76,18029.36,18803.44,12/9/20,18318.87
19276.59,18554.15,18247.76,18029.36,18803.44,19164.48,12/10/20,18554.15
19439.75,18247.76,18029.36,18803.44,19164.48,19276.59,12/11/20,18247.76
21379.48,18029.36,18803.44,19164.48,19276.59,19439.75,12/12/20,18029.36
22847.46,18803.44,19164.48,19276.59,19439.75,21379.48,12/13/20,18803.44
23150.79,19164.48,19276.59,19439.75,21379.48,22847.46,12/14/20,19164.48
23869.92,19276.59,19439.75,21379.48,22847.46,23150.79,12/15/20,19276.59
23490.58,19439.75,21379.48,22847.46,23150.79,23869.92,12/16/20,19439.75
22745.48,21379.48,22847.46,23150.79,23869.92,23490.58,12/17/20,21379.48
23824.99,22847.46,23150.79,23869.92,23490.58,22745.48,12/18/20,22847.46
23253.37,23150.79,23869.92,23490.58,22745.48,23824.99,12/19/20,23150.79
23715.53,23869.92,23490.58,22745.48,23824.99,23253.37,12/20/20,23869.92
24693.58,23490.58,22745.48,23824.99,23253.37,23715.53,12/21/20,23490.58
26443.21,22745.48,23824.99,23253.37,23715.53,24693.58,12/22/20,22745.48
26246.58,23824.99,23253.37,23715.53,24693.58,26443.21,12/23/20,23824.99
27036.69,23253.37,23715.53,24693.58,26443.21,26246.58,12/24/20,23253.37
27376.37,23715.53,24693.58,26443.21,26246.58,27036.69,12/25/20,23715.53
28856.59,24693.58,26443.21,26246.58,27036.69,27376.37,12/26/20,24693.58
28982.56,26443.21,26246.58,27036.69,27376.37,28856.59,12/27/20,26443.21
29393.75,26246.58,27036.69,27376.37,28856.59,28982.56,12/28/20,26246.58
32195.46,27036.69,27376.37,28856.59,28982.56,29393.75,12/29/20,27036.69
33000.78,27376.37,28856.59,28982.56,29393.75,32195.46,12/30/20,27376.37
32035.03,28856.59,28982.56,29393.75,32195.46,33000.78,12/31/20,28856.59
34046.67,28982.56,29393.75,32195.46,33000.78,32035.03,1/1/21,28982.56
36860.41,29393.75,32195.46,33000.78,32035.03,34046.67,1/2/21,29393.75
39486.04,32195.46,33000.78,32035.03,34046.67,36860.41,1/3/21,32195.46
40670.25,33000.78,32035.03,34046.67,36860.41,39486.04,1/4/21,33000.78
40240.72,32035.03,34046.67,36860.41,39486.04,40670.25,1/5/21,32035.03
38240.09,34046.67,36860.41,39486.04,40670.25,40240.72,1/6/21,34046.67
35544.94,36860.41,39486.04,40670.25,40240.72,38240.09,1/7/21,36860.41
34011.82,39486.04,40670.25,40240.72,38240.09,35544.94,1/8/21,39486.04
37393.13,40670.25,40240.72,38240.09,35544.94,34011.82,1/9/21,40670.25
39158.47,40240.72,38240.09,35544.94,34011.82,37393.13,1/10/21,40240.72
36828.52,38240.09,35544.94,34011.82,37393.13,39158.47,1/11/21,38240.09
36065.2,35544.94,34011.82,37393.13,39158.47,36828.52,1/12/21,35544.94
35793.01,34011.82,37393.13,39158.47,36828.52,36065.2,1/13/21,34011.82
36632.35,37393.13,39158.47,36828.52,36065.2,35793.01,1/14/21,37393.13
36020.13,39158.47,36828.52,36065.2,35793.01,36632.35,1/15/21,39158.47
35538.98,36828.52,36065.2,35793.01,36632.35,36020.13,1/16/21,36828.52
30797.88,36065.2,35793.01,36632.35,36020.13,35538.98,1/17/21,36065.2
33002.38,35793.01,36632.35,36020.13,35538.98,30797.88,1/18/21,35793.01
32099.74,36632.35,36020.13,35538.98,30797.88,33002.38,1/19/21,36632.35
32276.84,36020.13,35538.98,30797.88,33002.38,32099.74,1/20/21,36020.13
32243.26,35538.98,30797.88,33002.38,32099.74,32276.84,1/21/21,35538.98
32541.8,30797.88,33002.38,32099.74,32276.84,32243.26,1/22/21,30797.88
30419.17,33002.38,32099.74,32276.84,32243.26,32541.8,1/23/21,33002.38
33403.17,32099.74,32276.84,32243.26,32541.8,30419.17,1/24/21,32099.74
34314.26,32276.84,32243.26,32541.8,30419.17,33403.17,1/25/21,32276.84
34318.1,32243.26,32541.8,30419.17,33403.17,34314.26,1/26/21,32243.26
33136.46,32541.8,30419.17,33403.17,34314.26,34318.1,1/27/21,32541.8
33522.9,30419.17,33403.17,34314.26,34318.1,33136.46,1/28/21,30419.17
35529.66,33403.17,34314.26,34318.1,33136.46,33522.9,1/29/21,33403.17
37676.25,34314.26,34318.1,33136.46,33522.9,35529.66,1/30/21,34314.26
37002.09,34318.1,33136.46,33522.9,35529.66,37676.25,1/31/21,34318.1
38278.61,33136.46,33522.9,35529.66,37676.25,37002.09,2/1/21,33136.46
39323.26,33522.9,35529.66,37676.25,37002.09,38278.61,2/2/21,33522.9
38928.1,35529.66,37676.25,37002.09,38278.61,39323.26,2/3/21,35529.66
46364.3,37676.25,37002.09,38278.61,39323.26,38928.1,2/4/21,37676.25
46589.58,37002.09,38278.61,39323.26,38928.1,46364.3,2/5/21,37002.09
44878.17,38278.61,39323.26,38928.1,46364.3,46589.58,2/6/21,38278.61
48013.38,39323.26,38928.1,46364.3,46589.58,44878.17,2/7/21,39323.26
47471.4,38928.1,46364.3,46589.58,44878.17,48013.38,2/8/21,38928.1
47185.19,46364.3,46589.58,44878.17,48013.38,47471.4,2/9/21,46364.3
48720.37,46589.58,44878.17,48013.38,47471.4,47185.19,2/10/21,46589.58
47951.85,44878.17,48013.38,47471.4,47185.19,48720.37,2/11/21,44878.17
49160.1,48013.38,47471.4,47185.19,48720.37,47951.85,2/12/21,48013.38
52118.23,47471.4,47185.19,48720.37,47951.85,49160.1,2/13/21,47471.4
51608.15,47185.19,48720.37,47951.85,49160.1,52118.23,2/14/21,47185.19
55916.5,48720.37,47951.85,49160.1,52118.23,51608.15,2/15/21,48720.37
56001.2,47951.85,49160.1,52118.23,51608.15,55916.5,2/16/21,47951.85
57487.86,49160.1,52118.23,51608.15,55916.5,56001.2,2/17/21,49160.1
54123.4,52118.23,51608.15,55916.5,56001.2,57487.86,2/18/21,52118.23
48880.43,51608.15,55916.5,56001.2,57487.86,54123.4,2/19/21,51608.15
50624.84,55916.5,56001.2,57487.86,54123.4,48880.43,2/20/21,55916.5
46800.42,56001.2,57487.86,54123.4,48880.43,50624.84,2/21/21,56001.2
46340.31,57487.86,54123.4,48880.43,50624.84,46800.42,2/22/21,57487.86
46155.87,54123.4,48880.43,50624.84,46800.42,46340.31,2/23/21,54123.4
45113.92,48880.43,50624.84,46800.42,46340.31,46155.87,2/24/21,48880.43
49618.43,50624.84,46800.42,46340.31,46155.87,45113.92,2/25/21,50624.84
48356.04,46800.42,46340.31,46155.87,45113.92,49618.43,2/26/21,46800.42
50477.7,46340.31,46155.87,45113.92,49618.43,48356.04,2/27/21,46340.31
48448.91,46155.87,45113.92,49618.43,48356.04,50477.7,2/28/21,46155.87
48861.38,45113.92,49618.43,48356.04,50477.7,48448.91,3/1/21,45113.92
48881.59,49618.43,48356.04,50477.7,48448.91,48861.38,3/2/21,49618.43
51169.7,48356.04,50477.7,48448.91,48861.38,48881.59,3/3/21,48356.04
52299.33,50477.7,48448.91,48861.38,48881.59,51169.7,3/4/21,50477.7
54881.52,48448.91,48861.38,48881.59,51169.7,52299.33,3/5/21,48448.91
55997.23,48861.38,48881.59,51169.7,52299.33,54881.52,3/6/21,48861.38
57764.0,48881.59,51169.7,52299.33,54881.52,55997.23,3/7/21,48881.59
57253.28,51169.7,52299.33,54881.52,55997.23,57764.0,3/8/21,51169.7
61258.73,52299.33,54881.52,55997.23,57764.0,57253.28,3/9/21,52299.33
59133.47,54881.52,55997.23,57764.0,57253.28,61258.73,3/10/21,54881.52
55754.72,55997.23,57764.0,57253.28,61258.73,59133.47,3/11/21,55997.23
56872.38,57764.0,57253.28,61258.73,59133.47,55754.72,3/12/21,57764.0
58913.0,57253.28,61258.73,59133.47,55754.72,56872.38,3/13/21,57253.28
57665.9,61258.73,59133.47,55754.72,56872.38,58913.0,3/14/21,61258.73
58075.1,59133.47,55754.72,56872.38,58913.0,57665.9,3/15/21,59133.47
58085.8,55754.72,56872.38,58913.0,57665.9,58075.1,3/16/21,55754.72
57411.17,56872.38,58913.0,57665.9,58075.1,58085.8,3/17/21,56872.38
54204.96,58913.0,57665.9,58075.1,58085.8,57411.17,3/18/21,58913.0
54477.46,57665.9,58075.1,58085.8,57411.17,54204.96,3/19/21,57665.9
52508.23,58075.1,58085.8,57411.17,54204.96,54477.46,3/20/21,58075.1
